date,user_id,raw_user_agent,browser,os,device,is_mobile,is_tablet,is_touch_capable,is_pc,is_bot
2025-09-10,RX767994,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RV611624,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RZ261720,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RZ283922,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Chrome 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RZ279011,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RO518153,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RO480700,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RQ492494,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Chrome 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RQ519059,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Chrome 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RX223121,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RY288553,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RY549151,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",Chrome 139.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RQ522541,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Chrome 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RU730476,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RZ174253,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RX111370,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RV922445,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/137.0.0.0 Safari/537.36",Chrome 137.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,IC286083,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",Chrome 138.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RQ512186,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",Chrome 138.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RY856582,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RZ146655,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,UA000744,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",Chrome 138.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RY497748,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0",Edge 139.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,IC289596,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",Chrome 138.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RU110452,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",Edge 138.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RZ246063,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RY628600,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RY156119,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",Edge 138.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,UA002538,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Chrome 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RX127644,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,UA007344,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,UA005647,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",Chrome 138.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,IC272622,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0",Edge 139.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,IC284993,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Chrome 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,IC150801,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:142.0) Gecko/20100101 Firefox/142.0,Firefox 142.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RV823962,"Mozilla/5.0 (X11; CrOS x86_64 14541.0.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",Chrome 132.0.0,Chrome OS 14541.0.0,Other,false,false,false,true,false
2025-09-11,IC257460,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RY100880,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Chrome 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,IC268892,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RQ472540,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",Chrome 138.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RX817588,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",Edge 138.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RX826278,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RX916599,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RY730979,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",Chrome 139.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,IC131264,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0",Edge 139.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RZ338634,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0",Edge 139.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RZ319638,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Chrome 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,IC120814,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RU632735,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0",Edge 139.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RW770165,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RY900908,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Chrome 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RZ299807,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RX828120,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",Chrome 139.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,IC112574,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,IC138715,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Chrome 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,IC276315,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",Edge 138.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RO683779,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Chrome 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,IC243318,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RV681612,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RY891979,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0",Edge 139.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RQ461354,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",Chrome 138.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RY853817,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RZ147334,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Chrome 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RX930458,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",Chrome 139.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RZ207351,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RY464029,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Chrome 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RO696227,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RX536690,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RY1007070,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RY509792,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0",Edge 139.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RY913551,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RZ306888,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,UA007490,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",Chrome 138.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RO603627,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RX145748,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RY539567,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RY897899,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RO975253,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 Safari/537.36 Edg/122.0.0.0",Edge 122.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RY1012242,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,IC122327,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",Chrome 138.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,IC236536,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",Chrome 138.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RZ187031,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Chrome 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RX264499,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:142.0) Gecko/20100101 Firefox/142.0,Firefox 142.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RX391201,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RY501558,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0",Edge 139.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RZ222372,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RY662153,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,IC200792,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RO626597,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RY871800,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RW807351,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Chrome 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,IC286773,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",Chrome 138.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RQ570067,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RP342220,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RT371326,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RY656630,"Mozilla/5.0 (Windows NT 6.3; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36 Edg/109.0.1518.140",Edge 109.0.1518,Windows 8.1,Other,false,false,false,true,false
2025-09-10,RO398263,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RY858019,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RY861512,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RQ413816,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RZ278674,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",Chrome 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,IC253804,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",Chrome 138.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RX591092,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",Chrome 139.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RZ243056,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,UA000238,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36",Chrome 138.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RY707467,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RO895935,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-11,RX295133,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",Edge 138.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RZ248554,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36",Chrome 139.0.0,Mac OS X 10.15.7,Mac,false,false,false,true,false
2025-09-11,IC229245,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",Edge 140.0.0,Windows 10/11,Other,false,false,false,true,false
2025-09-10,RO484653,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Safari/537.36 Edg/139.0.0.0",Edge 139.0.0,Windows 10/11,Other,false,false,false,true,false
