user_id,total_sort_actions,different_fields_used,different_combinations_used,days_active_sorting,most_used_field,preferred_direction
IC238160,9,1,1,1,ingangsDatum,DESC
RW1022426,9,1,1,3,ingangsDatum,DESC
RY748789,9,1,1,1,ingangsDatum,DESC
RZ134986,9,1,1,2,ingangsDatum,DESC
RY405238,9,1,1,3,ingangsDatum,DESC
RU122288,9,1,1,2,ingangsDatum,DESC
IC272363,9,1,1,1,ingangsDatum,DESC
RX882506,9,1,1,1,ingangsDatum,DESC
RO756902,9,1,1,2,ingangsDatum,DESC
RO626597,9,1,1,3,documentDateModified,DESC
RW680222,9,1,1,1,ingangsDatum,DESC
RO134625,9,1,1,1,ingangsDatum,DESC
RY470653,9,3,5,3,ingangsDatum,DESC
RQ525276,9,1,1,1,ingangsDatum,DESC
RY1006031,9,1,1,2,ingangsDatum,DESC
IC253804,9,1,1,4,ingangsDatum,DESC
RX333405,9,1,1,4,ingangsDatum,DESC
IC276276,9,1,1,1,ingangsDatum,DESC
IC224624,9,1,1,2,ingangsDatum,DESC
RY800302,9,1,1,2,ingangsDatum,DESC
RZ324039,9,1,1,1,ingangsDatum,DESC
RQ259044,9,1,1,3,ingangsDatum,DESC
RS998975,9,2,2,1,ingangsDatum,DESC
IC115229,9,1,1,2,ingangsDatum,DESC
IC129558,9,1,1,4,ingangsDatum,DESC
RZ279188,9,1,1,2,ingangsDatum,DESC
RY962910,9,1,1,3,ingangsDatum,DESC
RT997158,9,1,1,1,ingangsDatum,DESC
UA010164,9,1,1,1,ingangsDatum,DESC
RZ172975,9,1,1,1,ingangsDatum,DESC
RZ267219,9,1,1,1,ingangsDatum,DESC
RO173674,9,1,1,4,ingangsDatum,DESC
UA005647,9,1,1,1,ingangsDatum,DESC
RP275119,9,1,1,1,ingangsDatum,DESC
RZ176199,9,1,1,3,ingangsDatum,DESC
RO985813,9,2,3,3,ingangsDatum,DESC
IC250085,9,1,1,1,documentDateModified,DESC
RU634661,9,1,1,2,ingangsDatum,DESC
RY478416,9,1,1,1,ingangsDatum,DESC
RY954824,9,1,1,1,ingangsDatum,DESC
IC275034,9,1,1,1,ingangsDatum,DESC
RV884302,9,1,1,2,ingangsDatum,DESC
RX130941,9,1,1,3,ingangsDatum,DESC
RY871873,9,2,3,1,ingangsDatum,DESC
IC228022,9,1,1,1,ingangsDatum,DESC
IC286303,9,1,1,1,ingangsDatum,DESC
RY189852,9,1,1,1,ingangsDatum,DESC
UA000341,9,1,1,2,ingangsDatum,DESC
IC269479,9,1,1,3,ingangsDatum,ASC
RY867828,9,1,2,2,ingangsDatum,DESC
RY298686,9,2,3,4,ingangsDatum,DESC
IC296180,9,1,1,1,ingangsDatum,DESC
RZ225387,9,1,1,2,ingangsDatum,DESC
RP419881,9,1,1,1,ingangsDatum,DESC
RQ523094,9,1,1,1,ingangsDatum,DESC
RZ331827,9,1,1,3,ingangsDatum,DESC
RY939529,9,1,1,2,ingangsDatum,DESC
RZ272346,9,2,2,1,ingangsDatum,DESC
UA012040,9,1,1,1,ingangsDatum,DESC
RP624884,9,1,1,3,ingangsDatum,DESC
RW690429,9,1,1,1,ingangsDatum,DESC
RX492988,9,1,1,1,ingangsDatum,DESC
RO975014,9,1,1,4,ingangsDatum,DESC
RY195417,9,1,1,1,ingangsDatum,DESC
RY992278,9,1,1,2,ingangsDatum,DESC
RZ278995,9,1,1,1,ingangsDatum,DESC
RZ338947,9,1,1,1,ingangsDatum,DESC
RX426608,9,1,1,2,ingangsDatum,DESC
RY364258,9,1,1,1,ingangsDatum,DESC
RY626675,9,1,1,1,ingangsDatum,DESC
RX641036,9,1,1,1,ingangsDatum,DESC
RZ264903,9,1,1,1,ingangsDatum,DESC
RY625930,9,1,1,1,ingangsDatum,ASC
RV912849,9,1,1,1,ingangsDatum,DESC
RU110452,9,1,1,1,ingangsDatum,DESC
UA000627,8,2,3,3,documentDateModified,DESC
RZ208170,8,1,1,2,ingangsDatum,DESC
RQ689883,8,1,1,3,ingangsDatum,DESC
RO518670,8,1,1,2,ingangsDatum,DESC
RX386789,8,1,1,1,ingangsDatum,DESC
UA008863,8,1,1,1,ingangsDatum,DESC
RY908894,8,1,1,3,ingangsDatum,DESC
RY641767,8,2,3,3,ingangsDatum,DESC
RU522075,8,1,1,2,ingangsDatum,DESC
RY1002572,8,1,1,1,ingangsDatum,DESC
RV344523,8,1,1,1,ingangsDatum,DESC
RY1005678,8,1,1,1,ingangsDatum,DESC
RP212195,8,1,1,4,ingangsDatum,DESC
RP378961,8,1,1,3,ingangsDatum,DESC
RY456740,8,1,1,2,ingangsDatum,DESC
UA002256,8,1,2,2,ingangsDatum,DESC
RZ288309,8,1,1,2,ingangsDatum,DESC
UA005081,8,1,1,4,ingangsDatum,DESC
RZ138914,8,1,1,2,ingangsDatum,DESC
RU599043,8,1,1,1,ingangsDatum,DESC
UA007886,8,1,1,2,ingangsDatum,DESC
RZ264473,8,1,1,1,ingangsDatum,DESC
UA005763,8,1,1,2,ingangsDatum,DESC
RY589787,8,1,1,4,documentDateModified,DESC
RY954737,8,1,1,2,ingangsDatum,DESC
RX512886,8,1,1,1,ingangsDatum,DESC
RZ275363,8,1,2,2,ingangsDatum,DESC
RO323765,8,1,1,1,ingangsDatum,DESC
RQ484411,8,2,2,2,documentDateModified,ASC
RO1021558,8,1,1,3,ingangsDatum,DESC
RY866576,8,2,4,2,ingangsDatum,DESC
RZ330666,8,1,1,1,ingangsDatum,DESC
RX825748,8,1,1,1,ingangsDatum,DESC
RZ224720,8,1,1,2,ingangsDatum,DESC
RX910177,8,1,1,2,ingangsDatum,ASC
IC241690,8,1,1,6,ingangsDatum,DESC
IC251429,8,1,1,1,ingangsDatum,DESC
IC213879,8,1,1,1,ingangsDatum,DESC
RZ263347,8,1,1,2,ingangsDatum,DESC
RZ266791,8,1,1,1,ingangsDatum,DESC
RT371326,8,1,1,3,ingangsDatum,DESC
RX245011,8,1,1,3,documentDateModified,DESC
RY531572,8,1,1,2,ingangsDatum,DESC
RQ470019,8,1,1,2,ingangsDatum,DESC
UA000623,8,1,1,1,ingangsDatum,DESC
RX768554,8,1,1,3,ingangsDatum,DESC
RZ319296,8,1,1,1,ingangsDatum,DESC
RY962832,8,1,1,1,ingangsDatum,DESC
RZ213930,8,1,1,1,ingangsDatum,DESC
RX557094,8,1,1,1,ingangsDatum,DESC
RU689690,8,1,1,2,ingangsDatum,DESC
RO328440,8,1,1,2,ingangsDatum,DESC
RZ208269,8,1,1,1,ingangsDatum,DESC
RW912593,8,1,1,2,ingangsDatum,DESC
RX809940,8,1,1,1,ingangsDatum,DESC
RZ147334,8,1,1,2,ingangsDatum,DESC
RY374001,8,1,1,1,ingangsDatum,DESC
RP805565,8,1,1,1,ingangsDatum,DESC
RY1010407,8,1,1,1,ingangsDatum,DESC
RZ208821,8,1,1,1,ingangsDatum,DESC
RY503093,8,1,1,2,ingangsDatum,DESC
RQ456149,8,1,1,1,documentDateModified,DESC
IC226766,8,1,1,3,ingangsDatum,DESC
IC215398,8,1,1,3,documentDateModified,DESC
RV472118,8,1,1,1,ingangsDatum,DESC
RY782449,8,1,1,4,ingangsDatum,DESC
RY746287,8,2,3,1,documentDateModified,DESC
RO364488,8,1,1,2,ingangsDatum,DESC
IC204755,8,1,1,1,ingangsDatum,DESC
UA004383,8,1,1,2,documentDateModified,DESC
RX254492,8,1,1,1,documentAnnotated,DESC
RY506275,8,1,1,1,ingangsDatum,DESC
RO943446,8,1,1,1,ingangsDatum,DESC
RQ795948,8,2,4,1,ingangsDatum,DESC
RT381119,8,1,1,2,ingangsDatum,DESC
RZ362080,8,1,1,1,ingangsDatum,DESC
RQ488806,8,1,1,1,ingangsDatum,DESC
RX634822,8,1,2,2,ingangsDatum,DESC
RZ275404,8,1,1,1,ingangsDatum,DESC
RU658254,8,1,1,1,ingangsDatum,DESC
RW816199,8,1,1,1,ingangsDatum,DESC
RO431740,8,1,1,1,ingangsDatum,DESC
RZ212021,8,1,1,3,ingangsDatum,DESC
UA006250,8,1,1,3,ingangsDatum,DESC
RW785392,8,1,1,2,ingangsDatum,DESC
RW733095,8,1,1,1,ingangsDatum,DESC
IC208282,8,1,1,2,ingangsDatum,DESC
UA000414,8,1,1,2,ingangsDatum,DESC
RX472957,8,1,1,2,ingangsDatum,DESC
IC247614,8,1,1,3,ingangsDatum,DESC
RX591389,8,1,1,2,ingangsDatum,DESC
RQ745463,8,1,1,1,documentOmschrijving,ASC
RX786858,8,1,1,3,ingangsDatum,DESC
RY677290,8,1,1,3,ingangsDatum,DESC
IC290870,8,1,1,1,ingangsDatum,DESC
RY1005352,8,1,1,2,ingangsDatum,DESC
RY114733,8,1,1,1,ingangsDatum,DESC
RW107585,8,1,1,1,ingangsDatum,DESC
UA006564,8,1,1,2,ingangsDatum,DESC
IC204117,8,1,1,2,ingangsDatum,DESC
IC151721,8,1,1,3,ingangsDatum,DESC
RY799636,8,1,1,1,ingangsDatum,DESC
RZ308396,8,1,1,1,ingangsDatum,DESC
RY937880,8,1,1,3,ingangsDatum,DESC
RY634093,8,1,1,2,ingangsDatum,DESC
RT953500,8,1,1,1,ingangsDatum,DESC
RX493020,8,1,1,2,ingangsDatum,DESC
IC268336,8,1,1,1,ingangsDatum,ASC
RP378571,8,1,1,1,ingangsDatum,DESC
UA009066,8,1,1,2,ingangsDatum,DESC
RX702365,8,1,1,2,ingangsDatum,DESC
RX554533,8,1,1,1,ingangsDatum,DESC
RT994917,8,1,1,1,ingangsDatum,DESC
IC118868,8,1,1,3,ingangsDatum,DESC
RO730785,8,1,1,1,ingangsDatum,DESC
RS762502,8,1,1,3,documentDateModified,DESC
RY748604,8,1,1,1,ingangsDatum,DESC
RX810406,8,1,1,4,ingangsDatum,DESC
RV699979,8,1,1,1,ingangsDatum,DESC
RX703640,8,1,1,1,ingangsDatum,DESC
RT953593,8,1,1,2,ingangsDatum,DESC
IC284692,8,1,1,3,ingangsDatum,DESC
RZ247986,8,1,1,2,ingangsDatum,DESC
RZ338634,8,1,2,2,ingangsDatum,DESC
RZ206841,8,1,1,1,documentDateModified,DESC
RZ174564,8,1,2,1,ingangsDatum,DESC
RX503850,8,1,1,4,ingangsDatum,DESC
RQ501752,8,1,1,1,ingangsDatum,DESC
RV805708,8,1,1,1,ingangsDatum,DESC
RY944534,8,1,1,4,ingangsDatum,ASC
RV776162,8,1,1,1,ingangsDatum,DESC
IC279458,8,1,1,2,ingangsDatum,DESC
RO681338,8,1,1,1,ingangsDatum,DESC
RX825614,8,1,1,2,ingangsDatum,DESC
RW217238,8,1,1,1,ingangsDatum,DESC
RY1010491,8,1,1,3,ingangsDatum,DESC
RX531883,8,1,1,2,ingangsDatum,DESC
RQ346970,8,1,1,2,ingangsDatum,DESC
RV472396,8,1,1,1,ingangsDatum,DESC
RY863718,8,1,1,2,ingangsDatum,DESC
RX451568,8,1,1,1,ingangsDatum,DESC
RO169227,8,1,1,1,ingangsDatum,DESC
IC269965,8,1,1,3,ingangsDatum,DESC
RQ521082,8,1,1,1,ingangsDatum,ASC
RQ478876,8,1,1,1,ingangsDatum,ASC
RX919477,8,1,1,1,ingangsDatum,DESC
RV611624,7,1,1,4,documentDateModified,DESC
RY691830,7,1,1,2,ingangsDatum,DESC
RO631839,7,1,1,1,ingangsDatum,DESC
RX790165,7,1,1,1,ingangsDatum,DESC
RY1004886,7,1,1,1,ingangsDatum,DESC
RP157921,7,1,1,4,ingangsDatum,DESC
RZ142649,7,1,1,3,ingangsDatum,DESC
RV340533,7,1,1,1,ingangsDatum,DESC
RS884187,7,1,1,1,ingangsDatum,DESC
RY508699,7,1,1,2,ingangsDatum,DESC
IC269943,7,1,1,1,ingangsDatum,DESC
RZ132526,7,1,1,4,ingangsDatum,DESC
IC246838,7,1,1,1,ingangsDatum,DESC
RX278798,7,1,1,1,ingangsDatum,DESC
RZ181446,7,1,1,3,ingangsDatum,DESC
RX617452,7,1,1,4,ingangsDatum,DESC
RX669139,7,1,1,2,ingangsDatum,DESC
IC120970,7,1,1,2,ingangsDatum,DESC
RP134985,7,1,1,1,ingangsDatum,DESC
RZ277924,7,1,1,4,ingangsDatum,DESC
RY1000806,7,1,1,3,ingangsDatum,DESC
RQ413914,7,1,1,3,ingangsDatum,DESC
RO435618,7,1,1,1,ingangsDatum,DESC
RX523093,7,1,1,1,ingangsDatum,DESC
RQ488979,7,1,1,1,ingangsDatum,DESC
RQ118463,7,1,1,2,ingangsDatum,DESC
RZ293268,7,1,1,2,ingangsDatum,DESC
RZ147169,7,1,1,2,ingangsDatum,DESC
RZ217959,7,1,1,1,ingangsDatum,DESC
RO369887,7,2,2,1,jobDateSubmitted,DESC
RO982452,7,1,1,3,afdeling,DESC
RU102255,7,1,1,1,ingangsDatum,DESC
RO731063,7,1,1,1,ingangsDatum,DESC
RO352089,7,1,1,1,ingangsDatum,DESC
RY730057,7,1,1,3,ingangsDatum,DESC
RT186712,7,1,1,1,ingangsDatum,DESC
IC100655,7,1,1,1,documentDateModified,DESC
RY988596,7,1,1,2,ingangsDatum,DESC
RW911691,7,1,1,2,ingangsDatum,DESC
RX212737,7,1,1,1,ingangsDatum,DESC
RV940061,7,1,1,2,ingangsDatum,DESC
RW628506,7,1,1,1,geldigheidsdatum,DESC
RQ474952,7,1,1,1,ingangsDatum,DESC
RX816278,7,1,1,2,ingangsDatum,DESC
RO593550,7,1,1,1,ingangsDatum,DESC
RY301396,7,1,1,3,ingangsDatum,DESC
RQ461432,7,1,1,1,ingangsDatum,DESC
RZ287770,7,1,1,3,ingangsDatum,DESC
IC255804,7,1,1,2,ingangsDatum,DESC
RY965326,7,1,1,2,ingangsDatum,DESC
RY274822,7,2,2,3,ingangsDatum,ASC
RX840001,7,1,1,2,ingangsDatum,DESC
RZ218665,7,1,1,3,ingangsDatum,DESC
RY685315,7,1,1,1,ingangsDatum,DESC
RX329583,7,1,1,4,ingangsDatum,DESC
RP633599,7,1,1,1,vertrouwelijk,DESC
UA001487,7,1,1,1,documentDateModified,DESC
RY990145,7,1,1,2,ingangsDatum,DESC
RY782362,7,1,1,3,ingangsDatum,DESC
RY187137,7,1,1,2,ingangsDatum,DESC
RQ671924,7,1,1,1,ingangsDatum,DESC
RX295829,7,1,1,1,ingangsDatum,DESC
RT948329,7,1,1,1,ingangsDatum,DESC
RW939054,7,1,1,1,ingangsDatum,DESC
RZ351433,7,2,2,1,ingangsDatum,DESC
RY549151,7,1,1,1,ingangsDatum,DESC
RP882147,7,1,1,1,documentOmschrijving,ASC
RS103078,7,1,1,3,ingangsDatum,DESC
RX679732,7,1,1,1,ingangsDatum,DESC
IC282040,7,1,1,3,ingangsDatum,DESC
RZ174773,7,1,1,1,documentDateModified,DESC
RP105483,7,1,1,2,ingangsDatum,DESC
RX937323,7,1,1,4,ingangsDatum,DESC
RZ252223,7,1,1,3,ingangsDatum,DESC
RP153299,7,1,1,1,ingangsDatum,ASC
RZ109999,7,1,1,4,ingangsDatum,DESC
RX755542,7,1,1,2,ingangsDatum,DESC
RX814511,7,1,1,1,ingangsDatum,DESC
UA000703,7,1,1,3,documentDateModified,DESC
RW896152,7,1,1,2,ingangsDatum,DESC
RO142160,7,1,1,1,ingangsDatum,ASC
RZ218805,7,1,1,1,ingangsDatum,DESC
RY1001103,7,1,1,1,ingangsDatum,DESC
RQ249276,7,1,1,3,documentOmschrijving,ASC
RQ486328,7,1,1,1,ingangsDatum,DESC
RQ118585,7,1,1,1,ingangsDatum,DESC
RP903714,7,1,1,1,ingangsDatum,DESC
RY1011319,7,1,1,1,ingangsDatum,DESC
RZ104715,7,1,1,3,ingangsDatum,DESC
RY831925,7,1,1,1,ingangsDatum,DESC
RS994034,7,1,1,1,ingangsDatum,DESC
RY750634,7,1,1,3,ingangsDatum,DESC
RO1003213,7,1,2,1,ingangsDatum,DESC
RO224599,7,1,1,2,ingangsDatum,DESC
RX330314,7,1,1,1,ingangsDatum,DESC
RP141235,7,1,1,1,ingangsDatum,DESC
RV388627,7,1,1,1,ingangsDatum,DESC
RW131793,7,1,1,2,ingangsDatum,DESC
IC234756,7,1,1,1,ingangsDatum,DESC
RX562456,7,1,1,3,ingangsDatum,DESC
RZ145476,7,1,1,2,documentOmschrijving,ASC
RO712656,7,1,1,3,ingangsDatum,DESC
RY285578,7,1,1,2,ingangsDatum,DESC
RY419213,7,1,1,3,ingangsDatum,DESC
RY870087,7,1,1,1,ingangsDatum,DESC
IC270258,7,1,1,2,ingangsDatum,DESC
RY675285,7,1,1,1,ingangsDatum,DESC
RY741046,7,1,1,1,ingangsDatum,DESC
RY1010490,7,1,1,4,documentDateModified,DESC
IC284696,7,1,1,3,ingangsDatum,DESC
IC219740,7,1,1,4,documentDateModified,DESC
IC106975,7,1,1,3,ingangsDatum,DESC
RY984790,7,1,1,2,ingangsDatum,DESC
IC288292,7,1,1,1,ingangsDatum,DESC
RY654789,7,1,1,3,ingangsDatum,DESC
RZ314089,7,1,1,2,ingangsDatum,DESC
RQ318997,7,1,1,3,ingangsDatum,DESC
RS513928,7,1,1,1,ingangsDatum,DESC
RY137495,7,1,1,2,ingangsDatum,DESC
RY956466,7,1,1,3,ingangsDatum,DESC
IC102232,7,1,1,3,ingangsDatum,DESC
RZ346906,7,1,1,2,ingangsDatum,DESC
RY665205,7,1,1,1,ingangsDatum,DESC
RZ292869,7,1,1,1,ingangsDatum,DESC
RT116402,7,1,1,1,ingangsDatum,DESC
RQ469547,7,1,1,1,ingangsDatum,DESC
RQ346291,7,1,1,3,ingangsDatum,DESC
RQ471450,7,1,1,1,documentOmschrijving,ASC
RY1002831,7,1,1,1,ingangsDatum,DESC
RS447031,7,1,1,1,ingangsDatum,DESC
RY692392,7,1,1,1,ingangsDatum,DESC
RW767423,7,1,1,1,documentDateModified,DESC
RY248119,7,1,1,2,ingangsDatum,DESC
RO506041,7,1,1,1,ingangsDatum,DESC
RU479992,7,1,1,1,ingangsDatum,DESC
IC163255,7,1,1,1,ingangsDatum,DESC
RY629210,7,1,1,1,ingangsDatum,DESC
RP309108,7,1,1,1,ingangsDatum,DESC
RS820875,7,1,1,1,ingangsDatum,DESC
RV856651,7,1,1,1,ingangsDatum,DESC
RQ360674,7,1,1,4,ingangsDatum,DESC
RX635338,7,1,1,2,ingangsDatum,DESC
RZ223638,7,1,1,2,ingangsDatum,DESC
RZ138399,7,1,1,1,ingangsDatum,DESC
UA006573,7,1,1,2,ingangsDatum,DESC
RW170555,7,1,1,1,ingangsDatum,DESC
RQ512186,7,1,1,3,ingangsDatum,DESC
RY969062,7,1,1,1,ingangsDatum,DESC
RZ252149,7,1,1,1,ingangsDatum,DESC
RZ184932,7,1,1,1,ingangsDatum,DESC
RY1001392,7,1,1,1,ingangsDatum,DESC
RY998846,7,1,1,2,ingangsDatum,DESC
RY1034997,7,1,1,1,ingangsDatum,DESC
IC204246,7,1,1,3,ingangsDatum,DESC
RO974759,7,1,1,4,documentOmschrijving,ASC
RZ267136,7,1,1,1,ingangsDatum,DESC
IC269506,7,1,1,2,ingangsDatum,DESC
IC289296,7,1,1,1,ingangsDatum,DESC
IC206470,7,1,1,1,ingangsDatum,DESC
RX455649,7,1,1,1,ingangsDatum,DESC
RZ217036,7,1,1,2,ingangsDatum,DESC
RZ244843,7,1,1,2,ingangsDatum,DESC
RZ174680,7,1,1,3,ingangsDatum,DESC
RO746263,7,1,1,4,ingangsDatum,DESC
RP415429,7,1,1,2,ingangsDatum,ASC
RW524716,7,1,1,2,documentOmschrijving,ASC
RO518610,7,1,1,2,ingangsDatum,DESC
IC256849,7,1,1,1,ingangsDatum,DESC
RQ444248,7,1,1,2,ingangsDatum,DESC
RT1002856,7,1,1,3,ingangsDatum,DESC
RY1002735,7,1,1,3,ingangsDatum,DESC
RQ519536,7,1,1,1,ingangsDatum,DESC
RX334480,7,1,1,1,ingangsDatum,DESC
RZ285943,7,1,1,1,ingangsDatum,DESC
RO518153,7,1,1,1,ingangsDatum,DESC
UA009740,7,1,2,3,ingangsDatum,DESC
IC292548,7,1,1,1,ingangsDatum,DESC
RS719909,7,1,1,2,ingangsDatum,DESC
RX810338,7,1,1,2,ingangsDatum,DESC
RP740280,7,1,1,3,ingangsDatum,DESC
RZ219857,7,1,1,1,bijzonder,ASC
RO337728,7,1,1,2,ingangsDatum,DESC
RY858476,7,1,1,3,ingangsDatum,DESC
RQ478592,7,1,1,2,ingangsDatum,DESC
IC217833,7,1,1,3,ingangsDatum,DESC
RO1019479,7,1,1,1,ingangsDatum,DESC
IC208287,7,1,1,3,ingangsDatum,DESC
UA006284,7,1,1,2,ingangsDatum,DESC
IC287813,7,1,1,2,ingangsDatum,DESC
RX544497,6,1,1,3,documentAnnotated,ASC
RO405985,6,1,1,1,ingangsDatum,DESC
IC257142,6,1,2,1,ingangsDatum,DESC
IC207232,6,1,1,1,ingangsDatum,DESC
RY442337,6,1,1,1,ingangsDatum,DESC
IC244653,6,1,1,1,ingangsDatum,DESC
RO992061,6,1,1,1,ingangsDatum,DESC
RY900908,6,1,1,1,ingangsDatum,DESC
RS419158,6,1,2,1,ingangsDatum,DESC
RP161089,6,1,1,1,ingangsDatum,DESC
RY906185,6,1,1,3,ingangsDatum,DESC
RO337759,6,1,1,1,ingangsDatum,DESC
RX509520,6,1,1,1,ingangsDatum,DESC
RV502130,6,1,1,3,ingangsDatum,DESC
RP159973,6,1,1,1,ingangsDatum,DESC
RU389841,6,1,1,1,ingangsDatum,DESC
RW553129,6,1,1,1,ingangsDatum,ASC
RX149203,6,1,1,1,ingangsDatum,DESC
RY671379,6,1,1,2,documentDispositionDate,DESC
RX448352,6,1,1,3,ingangsDatum,DESC
RV762467,6,1,1,1,ingangsDatum,DESC
RU339849,6,1,1,1,ingangsDatum,DESC
RU102295,6,1,1,1,documentDateModified,DESC
RQ465580,6,1,1,1,ingangsDatum,DESC
RO695107,6,1,1,1,ingangsDatum,DESC
RU324805,6,1,1,1,documentDateModified,DESC
RV666052,6,1,1,2,ingangsDatum,DESC
RQ495114,6,2,3,1,ingangsDatum,ASC
RY826636,6,1,1,2,ingangsDatum,DESC
RU508357,6,1,1,1,ingangsDatum,DESC
IC278685,6,1,1,2,ingangsDatum,DESC
RQ531979,6,1,1,1,ingangsDatum,DESC
IC271644,6,1,1,1,ingangsDatum,DESC
RY784469,6,1,1,1,ingangsDatum,DESC
RY824552,6,1,1,1,ingangsDatum,DESC
RZ286823,6,1,1,1,ingangsDatum,DESC
RW893295,6,1,1,1,ingangsDatum,DESC
RP137108,6,1,1,2,ingangsDatum,DESC
RZ171640,6,1,1,1,ingangsDatum,DESC
RW609999,6,1,1,2,documentOmschrijving,ASC
RZ326784,6,1,1,2,ingangsDatum,DESC
RQ471537,6,1,1,2,ingangsDatum,DESC
UA000482,6,1,1,4,ingangsDatum,DESC
RZ354117,6,1,1,1,ingangsDatum,DESC
RP179685,6,1,1,3,documentOmschrijving,DESC
RX918295,6,1,1,1,ingangsDatum,DESC
RX226165,6,3,3,2,jobDateSubmitted,DESC
RS295440,6,1,1,1,ingangsDatum,DESC
RO186019,6,1,1,3,ingangsDatum,DESC
RO594811,6,1,1,1,documentDateModified,DESC
RP842376,6,1,1,2,documentDispositionDate,ASC
RS437396,6,3,4,2,documentDateModified,DESC
RQ508778,6,1,1,2,ingangsDatum,DESC
RY246158,6,1,2,1,ingangsDatum,DESC
RX330071,6,1,1,2,ingangsDatum,DESC
RP528345,6,1,1,2,ingangsDatum,DESC
RQ514745,6,1,1,1,ingangsDatum,DESC
IC232740,6,2,2,1,importDate,DESC
RY997676,6,2,4,2,ingangsDatum,DESC
IC112425,6,1,1,1,ingangsDatum,DESC
RY103680,6,1,1,2,ingangsDatum,DESC
RQ478069,6,1,1,2,ingangsDatum,DESC
RO393324,6,1,1,1,ingangsDatum,DESC
IC221267,6,1,1,1,ingangsDatum,DESC
RY758959,6,1,1,3,ingangsDatum,DESC
RX682986,6,1,1,1,ingangsDatum,DESC
RQ916509,6,1,1,1,documentDateModified,DESC
RO303071,6,1,1,1,ingangsDatum,DESC
RY199280,6,1,1,1,ingangsDatum,DESC
RY786960,6,1,1,2,ingangsDatum,DESC
RZ103433,6,1,1,1,ingangsDatum,DESC
RY196970,6,1,1,3,ingangsDatum,DESC
RP120188,6,1,1,4,ingangsDatum,DESC
RX939306,6,1,1,3,ingangsDatum,DESC
RX290564,6,1,1,1,ingangsDatum,DESC
UA007278,6,1,1,2,documentDateModified,DESC
RY497037,6,1,1,2,ingangsDatum,DESC
RO992357,6,1,1,1,ingangsDatum,DESC
RO362924,6,1,1,1,ingangsDatum,DESC
RO348035,6,1,1,1,ingangsDatum,DESC
RQ494019,6,1,1,1,ingangsDatum,DESC
RY476410,6,1,1,2,ingangsDatum,DESC
RZ206533,6,1,1,1,ingangsDatum,DESC
RY497261,6,1,1,3,documentOmschrijving,DESC
IC217721,6,1,1,2,ingangsDatum,DESC
RY423781,6,1,1,2,ingangsDatum,DESC
RW576295,6,1,1,2,documentOmschrijving,ASC
RP441582,6,1,1,1,ingangsDatum,DESC
RX600163,6,1,1,1,ingangsDatum,DESC
RY679249,6,1,1,1,ingangsDatum,DESC
IC217855,6,1,1,2,ingangsDatum,DESC
UA012051,6,1,1,1,ingangsDatum,DESC
RX869091,6,1,1,3,ingangsDatum,DESC
RW792830,6,2,3,2,ingangsDatum,DESC
RQ134874,6,1,1,1,ingangsDatum,DESC
RY407329,6,1,1,1,ingangsDatum,DESC
RY369986,6,1,1,4,ingangsDatum,DESC
RX376617,6,1,1,2,ingangsDatum,DESC
RY752598,6,1,1,1,ingangsDatum,DESC
RY988447,6,2,3,1,ingangsDatum,DESC
RY635112,6,1,1,5,ingangsDatum,DESC
IC295357,6,1,1,4,ingangsDatum,DESC
RZ211516,6,1,1,2,documentDateModified,DESC
RU296216,6,1,1,1,ingangsDatum,DESC
RY361670,6,1,1,1,ingangsDatum,DESC
RZ105912,6,1,1,2,ingangsDatum,DESC
RX430715,6,1,1,1,ingangsDatum,DESC
RX295876,6,1,1,1,ingangsDatum,DESC
RZ278423,6,1,1,2,ingangsDatum,DESC
RP822381,6,1,1,1,ingangsDatum,DESC
RZ140844,6,1,1,1,ingangsDatum,DESC
RY942265,6,1,1,1,ingangsDatum,DESC
RQ803341,6,1,1,1,ingangsDatum,DESC
RP663817,6,1,1,3,ingangsDatum,DESC
RQ118190,6,1,1,2,ingangsDatum,DESC
RO309035,6,1,1,1,ingangsDatum,DESC
IC209917,6,2,3,3,ingangsDatum,DESC
UA010637,6,1,1,2,ingangsDatum,DESC
RY990794,6,1,1,1,ingangsDatum,DESC
RZ319944,6,1,1,1,ingangsDatum,DESC
RX787885,6,1,1,1,ingangsDatum,DESC
RO354232,6,1,1,2,ingangsDatum,DESC
RO827993,6,1,1,1,ingangsDatum,DESC
RP238145,6,1,1,5,ingangsDatum,DESC
RT318881,6,1,1,1,ingangsDatum,DESC
IC257511,6,1,1,1,ingangsDatum,DESC
RU125405,6,1,1,2,ingangsDatum,DESC
RZ110596,6,1,1,1,ingangsDatum,DESC
RX622165,6,1,1,1,ingangsDatum,DESC
RY851938,6,1,1,2,ingangsDatum,DESC
RY943883,6,1,1,1,ingangsDatum,DESC
RZ171996,6,1,1,1,ingangsDatum,DESC
RY897987,6,2,2,2,ingangsDatum,ASC
RP119570,6,1,1,2,ingangsDatum,DESC
RO915770,6,1,1,1,ingangsDatum,DESC
RS688429,6,1,1,1,ingangsDatum,DESC
RZ351320,6,1,1,3,ingangsDatum,DESC
RZ246514,6,1,1,1,ingangsDatum,DESC
RQ948823,6,1,1,1,ingangsDatum,DESC
RY283894,6,1,1,2,ingangsDatum,DESC
RO1019677,6,1,1,5,documentDateModified,DESC
IC282579,6,3,3,4,ingangsDatum,DESC
