user,total_base_activations,employees_activations,documents_activations,import_activations,reports_activations,management_activations,unique_employee_panels_opened,max_concurrent_employee_panels,employee_panel_switches,has_switched_employee_panels
RZ105912,13,13,0,0,0,0,7,5,0,False
RZ105956,34,33,0,1,0,0,13,3,0,False
RZ108802,97,97,0,0,0,0,56,5,0,False
RZ109298,166,166,0,0,0,0,118,5,1,True
RZ109875,18,18,0,0,0,0,12,4,2,True
RZ109999,10,10,0,0,0,0,8,5,0,False
RZ110030,3,3,0,0,0,0,3,3,0,False
RZ112271,8,7,0,0,1,0,3,3,0,False
RZ112286,1,1,0,0,0,0,0,0,0,False
RZ112451,12,11,0,0,1,0,5,5,1,True
RZ112541,1,1,0,0,0,0,0,0,0,False
RZ128391,1,1,0,0,0,0,1,1,0,False
RZ128473,5,5,0,0,0,0,4,4,0,False
RZ133618,22,22,0,0,0,0,9,5,1,True
RZ133820,11,11,0,0,0,0,8,4,0,False
RZ134344,6,6,0,0,0,0,1,1,0,False
RZ134371,1,1,0,0,0,0,1,1,0,False
RZ134752,109,109,0,0,0,0,62,5,2,True
RZ135166,14,14,0,0,0,0,12,5,0,False
RZ137929,24,24,0,0,0,0,23,5,0,False
RZ138399,7,7,0,0,0,0,7,5,0,False
RZ139215,4,4,0,0,0,0,2,2,0,False
RZ139387,43,43,0,0,0,0,16,5,0,False
RZ140876,9,9,0,0,0,0,4,4,0,False
RZ141053,17,17,0,0,0,0,6,5,1,True
RZ141055,5,5,0,0,0,0,2,2,0,False
RZ143058,12,12,0,0,0,0,2,2,0,False
RZ143777,1,1,0,0,0,0,1,1,0,False
RZ144821,13,13,0,0,0,0,6,5,1,True
RZ146188,7,7,0,0,0,0,4,4,2,True
RZ146489,2,2,0,0,0,0,1,1,0,False
RZ146556,4,4,0,0,0,0,2,2,0,False
RZ146655,269,269,0,0,0,0,178,4,1,True
RZ147169,2,2,0,0,0,0,2,2,0,False
RZ150437,3,3,0,0,0,0,1,1,0,False
RZ150865,14,14,0,0,0,0,7,3,0,False
RZ150940,13,13,0,0,0,0,5,5,1,True
RZ168334,4,4,0,0,0,0,4,4,0,False
RZ168789,3,3,0,0,0,0,3,3,0,False
RZ169911,101,99,1,1,0,0,32,5,0,False
RZ170376,83,83,0,0,0,0,51,4,0,False
RZ171370,2,2,0,0,0,0,1,1,0,False
RZ171728,2,2,0,0,0,0,2,1,0,False
RZ171996,5,5,0,0,0,0,4,4,0,False
RZ172509,46,46,0,0,0,0,27,5,0,False
RZ172949,31,31,0,0,0,0,24,5,0,False
RZ174253,6,6,0,0,0,0,4,4,0,False
RZ175557,14,14,0,0,0,0,9,5,0,False
RZ175616,13,10,0,3,0,0,7,4,0,False
RZ176030,1,1,0,0,0,0,1,1,0,False
RZ176093,4,4,0,0,0,0,2,2,0,False
RZ176280,78,78,0,0,0,0,32,5,1,True
RZ176417,15,15,0,0,0,0,7,5,1,True
RZ176490,20,19,1,0,0,0,13,4,0,False
RZ176842,188,188,0,0,0,0,139,5,1,True
RZ178395,14,11,2,0,1,0,8,5,0,False
RZ178730,23,22,1,0,0,0,6,5,1,True
RZ178881,144,144,0,0,0,0,70,1,0,False
RZ179312,18,18,0,0,0,0,16,2,0,False
RZ179598,39,39,0,0,0,0,27,5,0,False
RZ179661,8,8,0,0,0,0,4,4,1,True
RZ179849,4,4,0,0,0,0,0,0,0,False
RZ180496,87,87,0,0,0,0,45,1,0,False
RZ180728,31,31,0,0,0,0,26,5,0,False
RZ180871,1,1,0,0,0,0,1,1,0,False
RZ181338,33,33,0,0,0,0,6,5,1,True
RZ181446,12,12,0,0,0,0,5,5,0,False
RZ181514,10,9,0,0,1,0,5,4,0,False
RZ184687,2,2,0,0,0,0,2,2,0,False
RZ184693,1,1,0,0,0,0,0,0,0,False
RZ185346,1,1,0,0,0,0,1,1,0,False
RZ185496,3,3,0,0,0,0,2,2,0,False
RZ185731,26,26,0,0,0,0,18,5,1,True
RZ186074,11,11,0,0,0,0,4,4,1,True
RZ187001,16,16,0,0,0,0,7,5,0,False
RZ187031,4,4,0,0,0,0,2,2,0,False
RZ203523,27,27,0,0,0,0,16,5,5,True
RZ205488,4,4,0,0,0,0,2,2,0,False
RZ205873,121,121,0,0,0,0,98,5,0,False
RZ206515,13,13,0,0,0,0,7,5,0,False
RZ206569,45,45,0,0,0,0,37,5,0,False
RZ206611,19,19,0,0,0,0,15,5,1,True
RZ206668,9,9,0,0,0,0,6,4,0,False
RZ206884,2,2,0,0,0,0,2,2,0,False
RZ207249,24,24,0,0,0,0,8,5,2,True
RZ207351,5,5,0,0,0,0,1,1,0,False
RZ207705,18,18,0,0,0,0,9,5,1,True
RZ208558,94,94,0,0,0,0,64,5,0,False
RZ208880,14,14,0,0,0,0,8,5,1,True
RZ208911,7,7,0,0,0,0,2,1,0,False
RZ209579,14,14,0,0,0,0,6,5,1,True
RZ209705,12,12,0,0,0,0,1,1,0,False
RZ210988,6,6,0,0,0,0,1,1,0,False
RZ212018,12,12,0,0,0,0,5,1,0,False
RZ213595,16,16,0,0,0,0,12,4,0,False
RZ213603,5,4,1,0,0,0,2,2,0,False
RZ213724,42,40,2,0,0,0,17,5,7,True
RZ213735,2,2,0,0,0,0,1,1,0,False
RZ214496,2,2,0,0,0,0,2,2,0,False
RZ214500,1,1,0,0,0,0,0,0,0,False
RZ215554,13,13,0,0,0,0,3,3,0,False
RZ215585,1,1,0,0,0,0,1,1,0,False
RZ215907,64,57,7,0,0,0,27,5,0,False
RZ215924,51,49,2,0,0,0,15,5,8,True
RZ215990,54,54,0,0,0,0,22,5,1,True
RZ216185,60,60,0,0,0,0,42,5,0,False
RZ216512,28,28,0,0,0,0,21,5,1,True
RZ216833,10,10,0,0,0,0,9,2,0,False
RZ217092,5,5,0,0,0,0,1,1,0,False
RZ217228,21,21,0,0,0,0,14,5,2,True
RZ218308,13,13,0,0,0,0,4,2,0,False
RZ218665,10,9,0,0,1,0,6,5,3,True
RZ218805,5,4,1,0,0,0,2,2,0,False
RZ219374,10,10,0,0,0,0,3,3,0,False
RZ223607,1,1,0,0,0,0,1,1,0,False
RZ223631,54,54,0,0,0,0,21,5,5,True
RZ223638,41,41,0,0,0,0,24,5,1,True
RZ224458,34,34,0,0,0,0,18,4,0,False
RZ225252,56,52,1,1,1,1,29,5,4,True
RZ242259,185,178,7,0,0,0,59,5,0,False
RZ242937,8,8,0,0,0,0,4,4,1,True
RZ243109,3,3,0,0,0,0,1,1,0,False
RZ243394,32,32,0,0,0,0,23,5,0,False
RZ244843,27,27,0,0,0,0,10,5,3,True
RZ245000,12,12,0,0,0,0,4,4,2,True
RZ245007,12,11,1,0,0,0,7,5,0,False
RZ245167,4,4,0,0,0,0,1,1,0,False
RZ245213,313,311,2,0,0,0,292,5,2,True
RZ245754,10,10,0,0,0,0,5,5,1,True
RZ245769,15,15,0,0,0,0,10,5,0,False
RZ245945,43,43,0,0,0,0,20,5,1,True
RZ246063,27,27,0,0,0,0,16,5,2,True
RZ246248,17,17,0,0,0,0,10,5,0,False
RZ246380,6,5,1,0,0,0,2,2,0,False
RZ246448,2,2,0,0,0,0,1,1,0,False
RZ247160,5,5,0,0,0,0,3,1,0,False
RZ247401,3,3,0,0,0,0,1,1,0,False
RZ247420,102,102,0,0,0,0,74,5,0,False
RZ247955,15,14,1,0,0,0,2,2,1,True
RZ247986,6,6,0,0,0,0,2,2,0,False
RZ248554,2,2,0,0,0,0,1,1,0,False
RZ248567,16,16,0,0,0,0,10,5,0,False
RZ249557,7,7,0,0,0,0,4,2,0,False
RZ249676,10,10,0,0,0,0,6,5,0,False
RZ250517,8,8,0,0,0,0,0,0,0,False
RZ250658,161,161,0,0,0,0,70,5,1,True
RZ252116,4,4,0,0,0,0,3,2,0,False
RZ252149,4,4,0,0,0,0,1,1,0,False
RZ252279,60,60,0,0,0,0,38,5,1,True
RZ252670,2,2,0,0,0,0,0,0,0,False
RZ252890,15,15,0,0,0,0,7,5,2,True
RZ256825,14,14,0,0,0,0,3,3,0,False
RZ256849,4,4,0,0,0,0,2,2,0,False
RZ256946,9,9,0,0,0,0,5,2,0,False
RZ256978,106,106,0,0,0,0,70,5,0,False
RZ259363,10,10,0,0,0,0,2,2,0,False
RZ259378,7,7,0,0,0,0,6,5,0,False
RZ259608,21,21,0,0,0,0,15,3,0,False
RZ260437,10,10,0,0,0,0,4,4,0,False
RZ261585,3,3,0,0,0,0,2,2,1,True
RZ261771,3,2,1,0,0,0,1,1,0,False
RZ261924,18,18,0,0,0,0,11,4,1,True
RZ262922,42,42,0,0,0,0,16,5,2,True
RZ262946,7,7,0,0,0,0,2,2,1,True
RZ264168,57,57,0,0,0,0,16,5,1,True
RZ264493,3,3,0,0,0,0,0,0,0,False
RZ264811,5,4,1,0,0,0,1,1,0,False
RZ264905,18,18,0,0,0,0,11,5,0,False
RZ265488,32,32,0,0,0,0,23,5,0,False
RZ265801,137,136,1,0,0,0,101,5,4,True
RZ266675,14,14,0,0,0,0,6,5,0,False
RZ266733,21,21,0,0,0,0,14,4,0,False
RZ267140,1,1,0,0,0,0,0,0,0,False
RZ267218,3,3,0,0,0,0,2,2,0,False
RZ267232,10,10,0,0,0,0,4,4,1,True
RZ267628,11,9,2,0,0,0,2,2,0,False
RZ268913,4,3,1,0,0,0,1,1,0,False
RZ269236,28,28,0,0,0,0,15,5,1,True
RZ269349,1,1,0,0,0,0,1,1,0,False
RZ272232,60,60,0,0,0,0,44,5,2,True
RZ272727,7,6,1,0,0,0,4,4,0,False
RZ272856,1,1,0,0,0,0,1,1,0,False
RZ272887,52,52,0,0,0,0,39,5,1,True
RZ274471,40,35,5,0,0,0,16,5,0,False
RZ274487,89,89,0,0,0,0,71,5,0,False
RZ274652,4,3,1,0,0,0,2,2,0,False
RZ274836,8,8,0,0,0,0,3,2,0,False
RZ275363,18,18,0,0,0,0,17,5,1,True
RZ275367,10,10,0,0,0,0,4,4,0,False
RZ275384,48,48,0,0,0,0,25,5,1,True
RZ275539,2,2,0,0,0,0,2,2,0,False
RZ276054,2,2,0,0,0,0,1,1,0,False
RZ276243,3,3,0,0,0,0,3,3,0,False
RZ276420,12,12,0,0,0,0,7,4,0,False
RZ277952,3,3,0,0,0,0,2,2,0,False
RZ278014,63,63,0,0,0,0,33,5,9,True
RZ278039,35,34,1,0,0,0,22,5,3,True
RZ278051,13,13,0,0,0,0,1,1,0,False
RZ278139,5,5,0,0,0,0,3,3,0,False
RZ278225,55,55,0,0,0,0,24,5,0,False
RZ278357,7,7,0,0,0,0,4,4,1,True
RZ278423,7,7,0,0,0,0,6,3,0,False
RZ278551,2,2,0,0,0,0,1,1,0,False
RZ278674,3,3,0,0,0,0,1,1,0,False
RZ279011,7,7,0,0,0,0,3,3,0,False
RZ282753,6,6,0,0,0,0,1,1,0,False
RZ282937,3,3,0,0,0,0,1,1,0,False
RZ283710,12,12,0,0,0,0,5,5,1,True
RZ284344,1,1,0,0,0,0,1,1,0,False
RZ284430,21,21,0,0,0,0,6,5,2,True
RZ284476,3,3,0,0,0,0,3,3,0,False
RZ285050,6,6,0,0,0,0,4,4,0,False
RZ285278,4,4,0,0,0,0,2,2,0,False
RZ285834,17,17,0,0,0,0,12,5,0,False
RZ286085,34,21,5,2,2,4,7,5,1,True
RZ287644,7,4,0,0,1,2,1,1,0,False
RZ287770,13,13,0,0,0,0,4,4,0,False
RZ288047,13,13,0,0,0,0,11,5,0,False
RZ288348,3,3,0,0,0,0,2,2,0,False
RZ288520,7,7,0,0,0,0,5,4,0,False
RZ288638,2,2,0,0,0,0,2,2,0,False
RZ288803,2,2,0,0,0,0,0,0,0,False
RZ289327,57,57,0,0,0,0,35,3,0,False
RZ289738,1,1,0,0,0,0,1,1,0,False
RZ289901,8,7,1,0,0,0,3,3,0,False
RZ290015,64,63,1,0,0,0,41,5,0,False
RZ290047,73,73,0,0,0,0,40,3,0,False
RZ290562,6,6,0,0,0,0,2,2,0,False
RZ291188,59,59,0,0,0,0,46,5,0,False
RZ291321,15,15,0,0,0,0,8,5,3,True
RZ292537,21,21,0,0,0,0,12,5,1,True
RZ292926,3,3,0,0,0,0,2,2,0,False
RZ293131,8,8,0,0,0,0,1,1,0,False
RZ293268,12,12,0,0,0,0,4,4,0,False
RZ293484,2,2,0,0,0,0,1,1,0,False
RZ297109,14,13,1,0,0,0,4,4,1,True
RZ305621,30,26,4,0,0,0,5,2,0,False
RZ305971,12,12,0,0,0,0,6,5,0,False
RZ306485,62,62,0,0,0,0,12,5,4,True
RZ306493,16,15,1,0,0,0,5,5,0,False
RZ306683,1,1,0,0,0,0,0,0,0,False
RZ306888,66,66,0,0,0,0,26,5,2,True
RZ307836,21,20,1,0,0,0,9,5,1,True
RZ308152,52,52,0,0,0,0,23,5,4,True
RZ308209,14,14,0,0,0,0,6,5,2,True
RZ313691,2,2,0,0,0,0,1,1,0,False
RZ313728,12,12,0,0,0,0,3,3,0,False
RZ313770,7,7,0,0,0,0,3,2,0,False
RZ313931,35,35,0,0,0,0,16,5,0,False
RZ314429,7,7,0,0,0,0,5,2,0,False
RZ314497,33,33,0,0,0,0,17,5,0,False
RZ314840,19,19,0,0,0,0,2,1,0,False
RZ315722,1,1,0,0,0,0,0,0,0,False
RZ315791,6,6,0,0,0,0,4,4,0,False
RZ316073,1,1,0,0,0,0,0,0,0,False
RZ316226,3,3,0,0,0,0,1,1,0,False
RZ316284,6,6,0,0,0,0,2,1,0,False
RZ316847,3,3,0,0,0,0,1,1,0,False
RZ316979,10,10,0,0,0,0,3,3,0,False
RZ317024,4,4,0,0,0,0,0,0,0,False
RZ317578,383,368,7,1,2,5,236,5,10,True
RZ317970,107,104,2,0,1,0,38,5,3,True
RZ318243,18,18,0,0,0,0,3,3,0,False
RZ319556,2,2,0,0,0,0,1,1,0,False
RZ319644,12,12,0,0,0,0,6,5,1,True
RZ319835,53,53,0,0,0,0,34,5,2,True
RZ319892,147,146,0,1,0,0,41,5,0,False
RZ319945,11,11,0,0,0,0,4,3,0,False
RZ320088,3,3,0,0,0,0,2,1,0,False
RZ321559,95,95,0,0,0,0,34,5,0,False
RZ321613,62,62,0,0,0,0,35,5,1,True
RZ322365,29,29,0,0,0,0,7,5,1,True
RZ322596,3,3,0,0,0,0,2,2,0,False
RZ323524,6,6,0,0,0,0,0,0,0,False
RZ325254,1,1,0,0,0,0,1,1,0,False
RZ325255,13,12,0,0,1,0,5,5,0,False
RZ325442,3,3,0,0,0,0,2,2,0,False
RZ325444,52,45,7,0,0,0,20,5,4,True
RZ325506,21,21,0,0,0,0,7,5,4,True
RZ325537,18,15,3,0,0,0,4,4,1,True
RZ326872,38,37,1,0,0,0,14,5,1,True
RZ326933,6,6,0,0,0,0,0,0,0,False
RZ327135,11,11,0,0,0,0,5,4,0,False
RZ327308,7,7,0,0,0,0,2,2,0,False
RZ329452,12,11,1,0,0,0,7,5,5,True
RZ330518,6,5,0,0,1,0,2,2,0,False
RZ331470,39,37,2,0,0,0,14,5,1,True
RZ331730,1,1,0,0,0,0,1,1,0,False
RZ331860,125,125,0,0,0,0,60,5,6,True
RZ331874,307,290,17,0,0,0,180,5,1,True
RZ332094,1,1,0,0,0,0,0,0,0,False
RZ336692,73,69,2,0,1,1,22,5,1,True
RZ336745,17,17,0,0,0,0,10,5,1,True
RZ337109,5,5,0,0,0,0,3,3,0,False
RZ338706,14,14,0,0,0,0,3,3,1,True
RZ338943,57,57,0,0,0,0,26,5,1,True
RZ339055,51,51,0,0,0,0,40,3,0,False
RZ339136,1,1,0,0,0,0,1,1,0,False
RZ347888,34,26,8,0,0,0,6,4,0,False
RZ348983,1,1,0,0,0,0,0,0,0,False
RZ349495,207,202,4,0,0,1,148,2,0,False
RZ350103,7,7,0,0,0,0,2,2,0,False
RZ350877,104,104,0,0,0,0,57,5,7,True
RZ354117,5,5,0,0,0,0,2,2,0,False
RZ356339,2,2,0,0,0,0,1,1,0,False
UA000254,12,12,0,0,0,0,12,3,0,False
UA000299,13,13,0,0,0,0,10,3,0,False
UA000414,14,14,0,0,0,0,8,3,0,False
UA000482,10,10,0,0,0,0,10,5,0,False
UA000546,7,7,0,0,0,0,5,3,0,False
UA000621,10,10,0,0,0,0,8,5,0,False
UA000623,5,5,0,0,0,0,4,4,0,False
UA000743,3,3,0,0,0,0,2,2,0,False
UA000924,4,4,0,0,0,0,3,2,0,False
UA001353,29,29,0,0,0,0,18,5,0,False
UA001729,14,14,0,0,0,0,5,5,3,True
UA001863,32,32,0,0,0,0,19,3,0,False
UA002094,13,13,0,0,0,0,9,4,0,False
UA002256,46,46,0,0,0,0,34,5,2,True
UA003187,26,26,0,0,0,0,20,5,0,False
UA003382,1,1,0,0,0,0,1,1,0,False
UA003767,13,13,0,0,0,0,8,5,0,False
UA004089,15,15,0,0,0,0,8,3,0,False
UA004112,3,3,0,0,0,0,3,3,0,False
UA004359,5,5,0,0,0,0,3,3,0,False
UA004497,9,9,0,0,0,0,6,5,1,True
UA004623,10,10,0,0,0,0,7,3,0,False
UA004730,5,5,0,0,0,0,4,2,0,False
UA004747,27,27,0,0,0,0,17,5,0,False
UA004763,20,20,0,0,0,0,13,5,3,True
UA004973,2,2,0,0,0,0,2,2,0,False
UA004997,11,11,0,0,0,0,8,5,1,True
UA005074,93,93,0,0,0,0,73,5,0,False
UA005081,9,9,0,0,0,0,9,5,0,False
UA005123,2,2,0,0,0,0,0,0,0,False
UA005388,6,6,0,0,0,0,2,2,0,False
UA005490,40,40,0,0,0,0,27,5,0,False
UA005728,54,54,0,0,0,0,36,5,0,False
UA005763,2,2,0,0,0,0,2,2,0,False
UA006037,56,56,0,0,0,0,32,5,0,False
UA006250,52,52,0,0,0,0,32,5,0,False
UA006266,97,97,0,0,0,0,73,5,0,False
UA006284,21,21,0,0,0,0,13,5,2,True
UA006564,8,8,0,0,0,0,5,5,0,False
UA006573,26,26,0,0,0,0,21,3,0,False
UA006575,23,23,0,0,0,0,15,5,0,False
UA006666,13,13,0,0,0,0,8,5,1,True
UA006679,7,7,0,0,0,0,2,2,0,False
UA006711,6,6,0,0,0,0,6,5,0,False
UA006881,51,50,0,0,1,0,24,5,1,True
UA006910,83,83,0,0,0,0,78,5,0,False
UA006958,5,5,0,0,0,0,2,2,0,False
UA006976,13,13,0,0,0,0,4,2,0,False
UA007008,77,61,16,0,0,0,43,3,0,False
UA007135,3,3,0,0,0,0,2,2,0,False
UA007136,1,1,0,0,0,0,1,1,0,False
UA007278,15,15,0,0,0,0,11,2,0,False
UA007358,5,4,1,0,0,0,0,0,0,False
UA007361,30,30,0,0,0,0,25,5,0,False
UA007581,122,122,0,0,0,0,76,5,4,True
UA007669,6,6,0,0,0,0,4,3,0,False
UA008029,23,23,0,0,0,0,18,5,2,True
UA008069,10,10,0,0,0,0,5,3,0,False
UA008171,41,41,0,0,0,0,38,4,0,False
UA008174,105,105,0,0,0,0,65,5,0,False
UA008181,45,44,1,0,0,0,22,4,1,True
UA008194,44,44,0,0,0,0,30,5,4,True
UA008227,13,13,0,0,0,0,9,5,1,True
UA008291,20,20,0,0,0,0,18,4,0,False
UA008446,37,37,0,0,0,0,12,5,0,False
UA008588,11,11,0,0,0,0,6,5,1,True
UA008919,65,65,0,0,0,0,59,4,0,False
UA009042,1,1,0,0,0,0,1,1,0,False
UA009213,4,4,0,0,0,0,2,2,0,False
UA009303,3,3,0,0,0,0,2,2,0,False
UA009422,16,16,0,0,0,0,4,2,0,False
UA009427,50,50,0,0,0,0,24,3,0,False
UA009608,16,16,0,0,0,0,13,5,0,False
UA009623,1,1,0,0,0,0,1,1,0,False
UA009630,93,93,0,0,0,0,69,5,0,False
UA009703,2,2,0,0,0,0,1,1,0,False
UA009740,22,22,0,0,0,0,14,5,0,False
UA009787,6,5,1,0,0,0,5,5,0,False
UA009848,55,54,1,0,0,0,26,5,1,True
UA010100,21,21,0,0,0,0,15,4,0,False
UA010147,15,14,1,0,0,0,6,2,0,False
UA010580,1,1,0,0,0,0,0,0,0,False
UA010584,107,107,0,0,0,0,56,3,0,False
UA010616,13,13,0,0,0,0,4,2,0,False
UA010637,10,10,0,0,0,0,7,4,0,False
UA011555,5,5,0,0,0,0,2,2,0,False
UA011777,7,6,1,0,0,0,4,3,0,False
UA011900,234,220,14,0,0,0,149,5,0,False
BP107270,3,3,0,0,0,0,2,2,0,False
BP107293,1,1,0,0,0,0,0,0,0,False
IC101136,9,8,0,1,0,0,6,5,0,False
IC102224,10,10,0,0,0,0,7,5,0,False
IC102381,2,2,0,0,0,0,2,1,0,False
IC102599,7,6,0,0,0,1,3,3,0,False
IC106994,3,3,0,0,0,0,3,3,0,False
IC108019,50,50,0,0,0,0,25,5,1,True
IC109420,18,18,0,0,0,0,9,5,0,False
IC109489,8,8,0,0,0,0,5,1,0,False
IC110310,14,14,0,0,0,0,7,4,0,False
IC110520,1,1,0,0,0,0,1,1,0,False
IC119979,34,34,0,0,0,0,23,5,1,True
IC120814,9,9,0,0,0,0,7,5,0,False
IC121586,11,11,0,0,0,0,6,5,1,True
IC122327,71,71,0,0,0,0,45,5,4,True
IC122569,8,8,0,0,0,0,8,3,0,False
IC124103,5,5,0,0,0,0,4,3,0,False
IC124533,6,6,0,0,0,0,3,3,0,False
IC124755,20,20,0,0,0,0,20,5,0,False
IC124906,80,73,7,0,0,0,48,5,0,False
IC126466,53,53,0,0,0,0,30,2,0,False
IC129287,5,5,0,0,0,0,3,3,0,False
IC129558,33,33,0,0,0,0,20,5,2,True
IC131441,1,1,0,0,0,0,1,1,0,False
IC132783,4,3,0,0,0,1,1,1,0,False
IC133641,1,1,0,0,0,0,1,1,0,False
IC134671,20,20,0,0,0,0,10,5,1,True
IC135510,1,1,0,0,0,0,1,1,0,False
IC137895,4,4,0,0,0,0,1,1,0,False
IC140081,3,3,0,0,0,0,2,1,0,False
IC140082,101,101,0,0,0,0,74,2,0,False
IC144021,190,190,0,0,0,0,154,5,2,True
IC147258,3,3,0,0,0,0,0,0,0,False
IC149697,2,2,0,0,0,0,1,1,0,False
IC150801,5,3,0,0,0,2,1,1,0,False
IC151721,24,24,0,0,0,0,20,5,0,False
IC152941,110,110,0,0,0,0,107,5,0,False
IC156062,2,2,0,0,0,0,1,1,0,False
IC163131,4,4,0,0,0,0,2,2,0,False
IC165462,2,2,0,0,0,0,2,2,0,False
IC167376,2,2,0,0,0,0,1,1,0,False
IC167694,17,13,2,2,0,0,5,3,0,False
IC168619,5,5,0,0,0,0,2,1,0,False
IC172062,2,2,0,0,0,0,1,1,0,False
IC175396,21,21,0,0,0,0,18,5,1,True
IC178405,156,154,1,1,0,0,85,5,8,True
IC183597,2,2,0,0,0,0,1,1,0,False
IC184383,3,3,0,0,0,0,2,2,0,False
IC192006,62,44,3,15,0,0,24,5,0,False
IC192633,2,2,0,0,0,0,2,2,0,False
IC193514,4,4,0,0,0,0,3,1,0,False
IC194192,4,4,0,0,0,0,4,3,0,False
IC194882,17,17,0,0,0,0,13,2,0,False
IC195195,4,4,0,0,0,0,3,2,0,False
IC196498,31,31,0,0,0,0,24,4,0,False
IC196863,6,6,0,0,0,0,6,4,0,False
IC197893,1,1,0,0,0,0,1,1,0,False
IC198477,7,7,0,0,0,0,4,2,0,False
IC199530,17,13,4,0,0,0,7,5,0,False
IC199787,12,12,0,0,0,0,10,3,0,False
IC199812,1,1,0,0,0,0,1,1,0,False
IC201001,79,75,2,1,1,0,61,5,0,False
IC201030,10,10,0,0,0,0,7,5,0,False
IC201164,2,2,0,0,0,0,1,1,0,False
IC202504,55,43,0,12,0,0,18,5,0,False
IC204028,211,211,0,0,0,0,184,3,0,False
IC204051,161,161,0,0,0,0,119,4,0,False
IC204068,13,13,0,0,0,0,9,5,0,False
IC204075,15,15,0,0,0,0,7,2,0,False
IC204093,1,1,0,0,0,0,1,1,0,False
IC204117,57,57,0,0,0,0,44,5,0,False
IC204246,30,30,0,0,0,0,22,4,0,False
IC204761,3,3,0,0,0,0,3,3,0,False
IC204970,3,3,0,0,0,0,3,3,0,False
IC206777,29,29,0,0,0,0,12,5,0,False
IC207126,6,6,0,0,0,0,5,5,0,False
IC209151,34,34,0,0,0,0,24,5,0,False
IC209174,45,45,0,0,0,0,33,5,0,False
IC209201,10,10,0,0,0,0,9,3,0,False
IC209356,9,9,0,0,0,0,5,3,0,False
IC209471,39,39,0,0,0,0,18,5,2,True
IC209501,3,3,0,0,0,0,2,2,0,False
IC211299,68,68,0,0,0,0,57,4,0,False
IC211932,6,6,0,0,0,0,6,3,0,False
IC213881,46,46,0,0,0,0,32,5,0,False
IC216342,29,29,0,0,0,0,17,3,0,False
IC216459,7,7,0,0,0,0,4,4,0,False
IC216930,4,4,0,0,0,0,3,3,0,False
IC217693,8,8,0,0,0,0,7,4,0,False
IC217707,23,23,0,0,0,0,14,5,0,False
IC217732,7,7,0,0,0,0,4,1,0,False
IC217833,5,5,0,0,0,0,4,4,0,False
IC217924,10,10,0,0,0,0,7,4,0,False
IC217946,8,8,0,0,0,0,5,5,2,True
IC217947,2,2,0,0,0,0,1,1,0,False
IC217961,41,41,0,0,0,0,30,5,1,True
IC217964,8,8,0,0,0,0,3,3,0,False
IC218046,16,16,0,0,0,0,11,4,0,False
IC218086,2,2,0,0,0,0,2,2,0,False
IC219359,71,57,1,13,0,0,33,5,2,True
IC219740,96,79,0,17,0,0,19,5,2,True
IC220462,19,19,0,0,0,0,7,1,0,False
IC221267,4,4,0,0,0,0,3,3,0,False
IC223334,61,61,0,0,0,0,41,5,1,True
IC224258,10,10,0,0,0,0,7,2,0,False
IC224261,130,130,0,0,0,0,90,5,0,False
IC226661,18,15,3,0,0,0,11,5,1,True
IC226774,1,1,0,0,0,0,0,0,0,False
IC227539,7,7,0,0,0,0,5,3,0,False
IC228022,3,3,0,0,0,0,2,2,0,False
IC228383,4,4,0,0,0,0,3,2,0,False
IC229432,51,51,0,0,0,0,50,2,0,False
IC229794,43,43,0,0,0,0,34,5,0,False
IC230183,4,4,0,0,0,0,2,1,0,False
IC230190,91,91,0,0,0,0,79,4,0,False
IC231227,55,55,0,0,0,0,34,5,0,False
IC231642,20,20,0,0,0,0,12,5,1,True
IC233294,48,41,0,7,0,0,11,5,0,False
IC233296,20,20,0,0,0,0,11,5,1,True
IC236289,13,13,0,0,0,0,12,5,0,False
IC236536,8,8,0,0,0,0,6,4,0,False
IC237262,2,2,0,0,0,0,2,2,0,False
IC237602,44,44,0,0,0,0,31,5,0,False
IC237771,1,1,0,0,0,0,1,1,0,False
IC239093,2,2,0,0,0,0,1,1,0,False
IC240111,16,16,0,0,0,0,8,5,1,True
IC240256,18,18,0,0,0,0,16,4,0,False
IC240266,76,76,0,0,0,0,32,4,0,False
IC240837,9,9,0,0,0,0,7,5,1,True
IC242095,108,107,1,0,0,0,53,3,1,True
IC242207,5,5,0,0,0,0,5,4,0,False
IC243318,1,1,0,0,0,0,1,1,0,False
IC244349,47,47,0,0,0,0,30,3,0,False
IC244449,4,4,0,0,0,0,3,3,0,False
IC244481,15,15,0,0,0,0,13,5,0,False
IC244653,4,4,0,0,0,0,1,1,0,False
IC245522,1,1,0,0,0,0,0,0,0,False
IC245842,9,9,0,0,0,0,7,5,0,False
IC246870,48,48,0,0,0,0,40,5,0,False
IC247106,2,2,0,0,0,0,0,0,0,False
IC248363,34,34,0,0,0,0,18,4,0,False
IC248437,2,2,0,0,0,0,1,1,0,False
IC248447,18,18,0,0,0,0,7,5,0,False
IC248453,1,1,0,0,0,0,1,1,0,False
IC248464,4,3,1,0,0,0,2,2,0,False
IC248479,12,12,0,0,0,0,10,5,2,True
IC248812,6,6,0,0,0,0,4,4,0,False
IC248938,4,4,0,0,0,0,1,1,0,False
IC250523,18,18,0,0,0,0,7,5,0,False
IC250902,48,48,0,0,0,0,26,5,6,True
