2025-09-10 07:37:13.0066 11.1.2.0 DEBUG 62 [User: RY625930] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Switch Panel Activated: employees 
2025-09-10 07:37:23.4430 11.1.2.0 DEBUG 62 [User: RY625930] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Global employee search: heinhuis 
2025-09-10 07:37:23.4440 11.1.2.0 DEBUG 62 [User: RY625930] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Switch Panel Activated: employees 
2025-09-10 07:37:26.3907 11.1.2.0 DEBUG 68 [User: RY625930] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Switch Panel Added: 6472567BO4GEM448470 
2025-09-10 07:37:26.3907 11.1.2.0 DEBUG 68 [User: RY625930] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Switch Panel Activated: 6472567BO4GEM448470 
2025-09-10 07:37:26.4350 11.1.2.0 DEBUG 68 [User: RY625930] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Results page: Results refreshed (automatic). Result count:7. 
2025-09-10 07:37:33.3645 11.1.2.0 DEBUG 72 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Switch Panel Added: 6471013BO4GEM46 
2025-09-10 07:37:33.3655 11.1.2.0 DEBUG 72 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Switch Panel Activated: 6471013BO4GEM46 
2025-09-10 07:37:33.4360 11.1.2.0 DEBUG 72 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] Results page: Results refreshed (automatic). Result count:54. 
2025-09-10 07:37:35.7085 11.1.2.0 DEBUG 72 [User: RT936312] [UserAgent: Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0] FolderSelected: Arbeidsvoorwaarden 
